date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson
2010-07-17,0.04951,0.03633,0.2225084268067167,20.197939810139367,-3.0055806096088054,0.0024512401,0.36719574675910116,-1.990056936062493,-1.7588677700671878
2010-07-18,0.08584,0.03633,0.2929846412356798,11.649580615097857,-2.455270180659694,0.0073685056,0.4411265895674541,-1.9380425420936211,-1.7535779818832775
2010-07-19,0.0808,-0.005040000000000003,0.2842534080710379,12.376237623762377,-2.5157783134550873,0.00652864,0.43231846658901657,-1.9439454031119536,-1.7543023728902867
2010-07-20,0.07474,-0.006059999999999996,0.27338617375427016,13.37971635001338,-2.593739854924799,0.0055860676,0.42122845179130486,-1.9514828057189846,-1.7551773391414216
2010-07-21,0.07921,0.004470000000000002,0.28144271175498575,12.624668602449185,-2.535652725505949,0.006274224100000001,0.4294639073627424,-1.9458741415408245,-1.7545315219110917
2010-07-22,0.0505,-0.02871,0.22472205054244232,19.801980198019802,-2.985781942700823,0.0025502500000000004,0.3696270895856858,-1.9882494048176602,-1.758721487386244
2010-07-23,0.06262,0.012119999999999992,0.25023988491045945,15.969338869370809,-2.7706705630838777,0.003921264399999999,0.39710408478366194,-1.9683079189409924,-1.756940461517051
2010-07-24,0.05454,-0.008079999999999997,0.23353800547234277,18.335166850018336,-2.9088209015646944,0.0029746115999999996,0.3792320594589811,-1.9811788500266945,-1.7581257989175516
2010-07-25,0.0505,-0.004039999999999995,0.22472205054244232,19.801980198019802,-2.985781942700823,0.0025502500000000004,0.3696270895856858,-1.9882494048176602,-1.758721487386244
2010-07-26,0.056,0.005499999999999998,0.23664319132398465,17.857142857142858,-2.8824035882469876,0.0031360000000000003,0.38258623655447777,-1.978735490257076,-1.7579110225416048
2010-07-27,0.06,0.003999999999999997,0.2449489742783178,16.666666666666668,-2.8134107167600364,0.0036,0.3914867641168864,-1.9723145719065265,-1.7573239387131225
2010-07-28,0.0589,-0.0010999999999999968,0.24269322199023194,16.97792869269949,-2.831914188324596,0.00346921,0.38907957390810294,-1.9740422778834656,-1.7574851908793923
2010-07-29,0.0699,0.011000000000000003,0.2643860813280457,14.306151645207438,-2.6606896297423726,0.0048860100000000005,0.41193218477249105,-1.9578948995176362,-1.7558793016018421
2010-07-30,0.0627,-0.007199999999999998,0.2503996805109783,15.948963317384369,-2.769393831343262,0.0039312900000000005,0.397273119212838,-1.9681878896876948,-1.7569287654717685
2010-07-31,0.06785,0.005149999999999988,0.2604803255526221,14.738393515106855,-2.690455892701259,0.004603622499999999,0.407865167544508,-1.9607278839662878,-1.756177468711422
2010-08-01,0.0611,-0.006749999999999992,0.2471841418861655,16.366612111292962,-2.7952434128045875,0.0037332100000000003,0.3938647100068679,-1.9706142070717247,-1.757162834701159
2010-08-02,0.06,-0.0011000000000000038,0.2449489742783178,16.666666666666668,-2.8134107167600364,0.0036,0.3914867641168864,-1.9723145719065265,-1.7573239387131225
2010-08-03,0.06,0.0,0.2449489742783178,16.666666666666668,-2.8134107167600364,0.0036,0.3914867641168864,-1.9723145719065265,-1.7573239387131225
2010-08-04,0.057,-0.0029999999999999957,0.23874672772626646,17.543859649122805,-2.864704011147587,0.003249,0.38485011312768047,-1.977093741391072,-1.7577640671570647
2010-08-05,0.061,0.003999999999999997,0.2469817807045694,16.39344262295082,-2.796881414808826,0.003721,0.39364971831021733,-1.9707676802524086,-1.7571774744059685
2010-08-06,0.0623,0.0013000000000000025,0.2495996794869737,16.051364365971107,-2.7757938531887296,0.0038812900000000003,0.39642650371301613,-1.9687893740136628,-1.7569872534991504
2010-08-07,0.059,-0.0033000000000000043,0.24289915602982237,16.949152542372882,-2.8302178350764176,0.0034809999999999997,0.38929964158732605,-1.9738840589562232,-1.7574705254618417
2010-08-08,0.0609,0.0019000000000000059,0.24677925358506134,16.420361247947454,-2.7985221042662856,0.0037088100000000003,0.3934344915213811,-1.970921372482663,-1.757192115333018
